,Year,Time Occurred,Crime Code Description,Count,Hour
105897,2016,14:03:00,THEFT OF IDENTITY,1,14.13
105903,2016,14:04:00,BURGLARY FROM VEHICLE,1,14.14
105911,2016,14:05:00,BATTERY - SIMPLE ASSAULT,61,14.15
105918,2016,14:05:00,BURGLARY,27,14.15
105919,2016,14:05:00,BURGLARY FROM VEHICLE,14,14.15
105951,2016,14:05:00,THEFT OF IDENTITY,7,14.15
105960,2016,14:05:00,VEHICLE - STOLEN,25,14.15
105963,2016,14:06:00,BURGLARY,1,14.16
105964,2016,14:06:00,BURGLARY FROM VEHICLE,1,14.16
105982,2016,14:08:00,BATTERY - SIMPLE ASSAULT,2,14.18
105983,2016,14:08:00,BURGLARY,2,14.18
105990,2016,14:08:00,VEHICLE - STOLEN,1,14.18
105991,2016,14:09:00,BATTERY - SIMPLE ASSAULT,1,14.19
105992,2016,14:09:00,BURGLARY FROM VEHICLE,1,14.19
105999,2016,14:09:00,VEHICLE - STOLEN,1,14.19
106003,2016,14:00:00,BATTERY - SIMPLE ASSAULT,76,14.2
106010,2016,14:00:00,BURGLARY,18,14.2
106011,2016,14:00:00,BURGLARY FROM VEHICLE,12,14.2
106040,2016,14:00:00,THEFT OF IDENTITY,12,14.2
106050,2016,14:00:00,VEHICLE - STOLEN,14,14.2
106056,2016,14:02:00,BATTERY - SIMPLE ASSAULT,3,14.22
106064,2016,14:02:00,THEFT OF IDENTITY,1,14.22
106068,2016,14:03:00,BATTERY - SIMPLE ASSAULT,1,14.23
106074,2016,14:03:00,THEFT OF IDENTITY,1,14.23
106078,2016,14:04:00,BATTERY - SIMPLE ASSAULT,1,14.24
106087,2016,14:05:00,BATTERY - SIMPLE ASSAULT,27,14.25
106093,2016,14:05:00,BURGLARY,10,14.25
106094,2016,14:05:00,BURGLARY FROM VEHICLE,3,14.25
106118,2016,14:05:00,THEFT OF IDENTITY,7,14.25
106125,2016,14:05:00,VEHICLE - STOLEN,8,14.25
106131,2016,14:06:00,THEFT OF IDENTITY,1,14.26
106138,2016,14:07:00,BATTERY - SIMPLE ASSAULT,1,14.27
106145,2016,14:08:00,BATTERY - SIMPLE ASSAULT,2,14.28
106147,2016,14:08:00,BURGLARY,1,14.28
106160,2016,14:09:00,VEHICLE - STOLEN,1,14.29
106165,2016,14:00:00,BATTERY - SIMPLE ASSAULT,223,14.3
106172,2016,14:00:00,BURGLARY,192,14.3
106173,2016,14:00:00,BURGLARY FROM VEHICLE,118,14.3
106224,2016,14:00:00,THEFT OF IDENTITY,53,14.3
106237,2016,14:00:00,VEHICLE - STOLEN,134,14.3
106242,2016,14:01:00,THEFT OF IDENTITY,1,14.31
106261,2016,14:04:00,BATTERY - SIMPLE ASSAULT,2,14.34
106268,2016,14:05:00,BATTERY - SIMPLE ASSAULT,17,14.35
106273,2016,14:05:00,BURGLARY,3,14.35
106274,2016,14:05:00,BURGLARY FROM VEHICLE,5,14.35
106297,2016,14:05:00,THEFT OF IDENTITY,3,14.35
106306,2016,14:05:00,VEHICLE - STOLEN,3,14.35
106309,2016,14:06:00,BATTERY - SIMPLE ASSAULT,1,14.36
106318,2016,14:07:00,THEFT OF IDENTITY,1,14.37
106322,2016,14:08:00,BURGLARY FROM VEHICLE,1,14.38
106330,2016,14:08:00,THEFT OF IDENTITY,1,14.38
106336,2016,14:09:00,BATTERY - SIMPLE ASSAULT,3,14.39
106346,2016,14:00:00,BATTERY - SIMPLE ASSAULT,50,14.4
106351,2016,14:00:00,BURGLARY,11,14.4
106352,2016,14:00:00,BURGLARY FROM VEHICLE,8,14.4
106378,2016,14:00:00,THEFT OF IDENTITY,3,14.4
106388,2016,14:00:00,VEHICLE - STOLEN,13,14.4
106397,2016,14:02:00,BATTERY - SIMPLE ASSAULT,1,14.42
106398,2016,14:02:00,BURGLARY,1,14.42
106405,2016,14:02:00,VEHICLE - STOLEN,1,14.42
106407,2016,14:03:00,BATTERY - SIMPLE ASSAULT,1,14.43
106413,2016,14:04:00,THEFT OF IDENTITY,1,14.44
106419,2016,14:05:00,BATTERY - SIMPLE ASSAULT,65,14.45
106425,2016,14:05:00,BURGLARY,32,14.45
106426,2016,14:05:00,BURGLARY FROM VEHICLE,30,14.45
106459,2016,14:05:00,THEFT OF IDENTITY,11,14.45
106469,2016,14:05:00,VEHICLE - STOLEN,18,14.45
106473,2016,14:06:00,BURGLARY,1,14.46
106486,2016,14:08:00,BATTERY - SIMPLE ASSAULT,1,14.48
106498,2016,14:09:00,BATTERY - SIMPLE ASSAULT,1,14.49
106507,2016,14:00:00,BATTERY - SIMPLE ASSAULT,66,14.5
106513,2016,14:00:00,BURGLARY,15,14.5
106514,2016,14:00:00,BURGLARY FROM VEHICLE,14,14.5
106544,2016,14:00:00,THEFT OF IDENTITY,7,14.5
106552,2016,14:00:00,VEHICLE - STOLEN,12,14.5
106559,2016,14:01:00,THEFT OF IDENTITY,1,14.51
106563,2016,14:02:00,BATTERY - SIMPLE ASSAULT,1,14.52
106565,2016,14:02:00,BURGLARY,1,14.52
106569,2016,14:03:00,BURGLARY FROM VEHICLE,1,14.53
106575,2016,14:03:00,VEHICLE - STOLEN,1,14.53
106577,2016,14:04:00,BURGLARY,2,14.54
106583,2016,14:05:00,BATTERY - SIMPLE ASSAULT,22,14.55
106589,2016,14:05:00,BURGLARY,6,14.55
106590,2016,14:05:00,BURGLARY FROM VEHICLE,6,14.55
106612,2016,14:05:00,THEFT OF IDENTITY,5,14.55
106620,2016,14:05:00,VEHICLE - STOLEN,1,14.55
106623,2016,14:06:00,BURGLARY,1,14.56
106628,2016,14:06:00,THEFT OF IDENTITY,1,14.56
106638,2016,14:08:00,BURGLARY FROM VEHICLE,1,14.58
106653,2016,15:00:00,BATTERY - SIMPLE ASSAULT,296,15.0
106662,2016,15:00:00,BURGLARY,404,15.0
106663,2016,15:00:00,BURGLARY FROM VEHICLE,381,15.0
106724,2016,15:00:00,THEFT OF IDENTITY,387,15.0
106736,2016,15:00:00,VEHICLE - STOLEN,464,15.0
106743,2016,15:01:00,VEHICLE - STOLEN,1,15.01
106748,2016,15:03:00,BATTERY - SIMPLE ASSAULT,1,15.03
106754,2016,15:03:00,THEFT OF IDENTITY,1,15.03
106760,2016,15:04:00,BATTERY - SIMPLE ASSAULT,1,15.04
106770,2016,15:05:00,BATTERY - SIMPLE ASSAULT,19,15.05
106775,2016,15:05:00,BURGLARY,3,15.05
106776,2016,15:05:00,BURGLARY FROM VEHICLE,2,15.05
106790,2016,15:05:00,THEFT OF IDENTITY,14,15.05
106796,2016,15:05:00,VEHICLE - STOLEN,5,15.05
106807,2016,15:06:00,VEHICLE - STOLEN,1,15.06
106811,2016,15:07:00,BATTERY - SIMPLE ASSAULT,3,15.07
106814,2016,15:07:00,BURGLARY,1,15.07
106823,2016,15:08:00,BURGLARY,1,15.08
106824,2016,15:08:00,BURGLARY FROM VEHICLE,1,15.08
106829,2016,15:09:00,BURGLARY FROM VEHICLE,1,15.09
106835,2016,15:09:00,THEFT OF IDENTITY,2,15.09
106840,2016,15:00:00,BATTERY - SIMPLE ASSAULT,55,15.1
106846,2016,15:00:00,BURGLARY,7,15.1
106847,2016,15:00:00,BURGLARY FROM VEHICLE,9,15.1
106871,2016,15:00:00,THEFT OF IDENTITY,4,15.1
106881,2016,15:00:00,VEHICLE - STOLEN,9,15.1
106886,2016,15:01:00,THEFT OF IDENTITY,1,15.11
106899,2016,15:03:00,BATTERY - SIMPLE ASSAULT,1,15.13
106910,2016,15:04:00,VEHICLE - STOLEN,1,15.14
106916,2016,15:05:00,BATTERY - SIMPLE ASSAULT,91,15.15
106923,2016,15:05:00,BURGLARY,25,15.15
106924,2016,15:05:00,BURGLARY FROM VEHICLE,20,15.15
106956,2016,15:05:00,THEFT OF IDENTITY,10,15.15
106966,2016,15:05:00,VEHICLE - STOLEN,18,15.15
106970,2016,15:06:00,BATTERY - SIMPLE ASSAULT,2,15.16
106971,2016,15:06:00,BURGLARY,1,15.16
106992,2016,15:09:00,BURGLARY FROM VEHICLE,1,15.19
106997,2016,15:09:00,THEFT OF IDENTITY,1,15.19
107002,2016,15:00:00,BATTERY - SIMPLE ASSAULT,90,15.2
107009,2016,15:00:00,BURGLARY,7,15.2
107010,2016,15:00:00,BURGLARY FROM VEHICLE,6,15.2
107032,2016,15:00:00,THEFT OF IDENTITY,20,15.2
107042,2016,15:00:00,VEHICLE - STOLEN,8,15.2
107045,2016,15:01:00,BATTERY - SIMPLE ASSAULT,1,15.21
107049,2016,15:02:00,BURGLARY,1,15.22
107066,2016,15:04:00,BATTERY - SIMPLE ASSAULT,1,15.24
107071,2016,15:04:00,THEFT OF IDENTITY,1,15.24
107076,2016,15:05:00,BATTERY - SIMPLE ASSAULT,29,15.25
107081,2016,15:05:00,BURGLARY,3,15.25
107082,2016,15:05:00,BURGLARY FROM VEHICLE,1,15.25
107114,2016,15:05:00,VEHICLE - STOLEN,2,15.25
107121,2016,15:07:00,BATTERY - SIMPLE ASSAULT,1,15.27
107134,2016,15:09:00,BATTERY - SIMPLE ASSAULT,2,15.29
107143,2016,15:00:00,BATTERY - SIMPLE ASSAULT,250,15.3
107152,2016,15:00:00,BURGLARY,176,15.3
107153,2016,15:00:00,BURGLARY FROM VEHICLE,143,15.3
107203,2016,15:00:00,THEFT OF IDENTITY,93,15.3
107216,2016,15:00:00,VEHICLE - STOLEN,136,15.3
107231,2016,15:03:00,BURGLARY FROM VEHICLE,1,15.33
107239,2016,15:04:00,BATTERY - SIMPLE ASSAULT,1,15.34
107241,2016,15:04:00,BURGLARY,1,15.34
107251,2016,15:05:00,BATTERY - SIMPLE ASSAULT,29,15.35
107255,2016,15:05:00,BURGLARY,5,15.35
107256,2016,15:05:00,BURGLARY FROM VEHICLE,3,15.35
107272,2016,15:05:00,THEFT OF IDENTITY,3,15.35
107280,2016,15:05:00,VEHICLE - STOLEN,6,15.35
107298,2016,15:07:00,THEFT OF IDENTITY,1,15.37
107302,2016,15:08:00,BURGLARY,2,15.38
107309,2016,15:08:00,VEHICLE - STOLEN,1,15.38
107313,2016,15:09:00,BATTERY - SIMPLE ASSAULT,1,15.39
107315,2016,15:09:00,BURGLARY FROM VEHICLE,1,15.39
107323,2016,15:00:00,BATTERY - SIMPLE ASSAULT,66,15.4
107329,2016,15:00:00,BURGLARY,16,15.4
107330,2016,15:00:00,BURGLARY FROM VEHICLE,12,15.4
107361,2016,15:00:00,THEFT OF IDENTITY,14,15.4
107369,2016,15:00:00,VEHICLE - STOLEN,6,15.4
107385,2016,15:03:00,BURGLARY,1,15.43
107386,2016,15:03:00,BURGLARY FROM VEHICLE,1,15.43
107392,2016,15:04:00,BATTERY - SIMPLE ASSAULT,2,15.44
107401,2016,15:05:00,BATTERY - SIMPLE ASSAULT,89,15.45
107409,2016,15:05:00,BURGLARY,23,15.45
107410,2016,15:05:00,BURGLARY FROM VEHICLE,23,15.45
107443,2016,15:05:00,THEFT OF IDENTITY,13,15.45
107451,2016,15:05:00,VEHICLE - STOLEN,26,15.45
107456,2016,15:06:00,BURGLARY,1,15.46
107466,2016,15:07:00,BATTERY - SIMPLE ASSAULT,1,15.47
107467,2016,15:07:00,BURGLARY FROM VEHICLE,1,15.47
107475,2016,15:08:00,BATTERY - SIMPLE ASSAULT,1,15.48
107483,2016,15:09:00,THEFT OF IDENTITY,1,15.49
107490,2016,15:00:00,BATTERY - SIMPLE ASSAULT,50,15.5
107497,2016,15:00:00,BURGLARY,10,15.5
107498,2016,15:00:00,BURGLARY FROM VEHICLE,11,15.5
107534,2016,15:00:00,THEFT OF IDENTITY,5,15.5
107542,2016,15:00:00,VEHICLE - STOLEN,18,15.5
107545,2016,15:01:00,BATTERY - SIMPLE ASSAULT,2,15.51
107551,2016,15:02:00,BATTERY - SIMPLE ASSAULT,1,15.52
107554,2016,15:03:00,BATTERY - SIMPLE ASSAULT,1,15.53
107555,2016,15:03:00,BURGLARY FROM VEHICLE,1,15.53
107569,2016,15:05:00,BATTERY - SIMPLE ASSAULT,23,15.55
107576,2016,15:05:00,BURGLARY,2,15.55
107577,2016,15:05:00,BURGLARY FROM VEHICLE,2,15.55
107596,2016,15:05:00,THEFT OF IDENTITY,2,15.55
107604,2016,15:05:00,VEHICLE - STOLEN,6,15.55
107608,2016,15:06:00,BATTERY - SIMPLE ASSAULT,1,15.56
107610,2016,15:06:00,BURGLARY,1,15.56
107616,2016,15:07:00,BATTERY - SIMPLE ASSAULT,1,15.57
107620,2016,15:07:00,THEFT OF IDENTITY,1,15.57
107621,2016,15:08:00,BURGLARY FROM VEHICLE,1,15.58
107625,2016,15:09:00,BURGLARY,1,15.59
107627,2016,15:09:00,THEFT OF IDENTITY,1,15.59
107632,2016,16:00:00,BATTERY - SIMPLE ASSAULT,320,16.0
107642,2016,16:00:00,BURGLARY,388,16.0
107643,2016,16:00:00,BURGLARY FROM VEHICLE,463,16.0
107698,2016,16:00:00,THEFT OF IDENTITY,276,16.0
107712,2016,16:00:00,VEHICLE - STOLEN,523,16.0
107722,2016,16:02:00,BATTERY - SIMPLE ASSAULT,4,16.02
107730,2016,16:02:00,VEHICLE - STOLEN,1,16.02
107732,2016,16:03:00,BATTERY - SIMPLE ASSAULT,1,16.03
107734,2016,16:03:00,BURGLARY,1,16.03
107735,2016,16:03:00,BURGLARY FROM VEHICLE,1,16.03
107740,2016,16:04:00,BURGLARY,1,16.04
107748,2016,16:05:00,BATTERY - SIMPLE ASSAULT,21,16.05
107751,2016,16:05:00,BURGLARY,3,16.05
107752,2016,16:05:00,BURGLARY FROM VEHICLE,2,16.05
107770,2016,16:05:00,THEFT OF IDENTITY,4,16.05
107778,2016,16:05:00,VEHICLE - STOLEN,4,16.05
107786,2016,16:06:00,THEFT OF IDENTITY,2,16.06
107801,2016,16:08:00,BATTERY - SIMPLE ASSAULT,1,16.08
107808,2016,16:08:00,VEHICLE - STOLEN,1,16.08
107810,2016,16:09:00,BATTERY - SIMPLE ASSAULT,1,16.09
107812,2016,16:09:00,THEFT OF IDENTITY,1,16.09
107816,2016,16:00:00,BATTERY - SIMPLE ASSAULT,57,16.1
107823,2016,16:00:00,BURGLARY,10,16.1
107824,2016,16:00:00,BURGLARY FROM VEHICLE,5,16.1
107851,2016,16:00:00,THEFT OF IDENTITY,4,16.1
107860,2016,16:00:00,VEHICLE - STOLEN,6,16.1
107864,2016,16:01:00,BATTERY - SIMPLE ASSAULT,1,16.11
107871,2016,16:02:00,BATTERY - SIMPLE ASSAULT,2,16.12
107876,2016,16:03:00,BATTERY - SIMPLE ASSAULT,2,16.13
107881,2016,16:03:00,THEFT OF IDENTITY,1,16.13
107886,2016,16:04:00,BURGLARY,1,16.14
107889,2016,16:04:00,THEFT OF IDENTITY,1,16.14
107896,2016,16:05:00,BATTERY - SIMPLE ASSAULT,80,16.15
107903,2016,16:05:00,BURGLARY,17,16.15
107904,2016,16:05:00,BURGLARY FROM VEHICLE,20,16.15
107940,2016,16:05:00,THEFT OF IDENTITY,9,16.15
107949,2016,16:05:00,VEHICLE - STOLEN,24,16.15
107954,2016,16:06:00,BATTERY - SIMPLE ASSAULT,1,16.16
107955,2016,16:06:00,BURGLARY FROM VEHICLE,1,16.16
107964,2016,16:07:00,VEHICLE - STOLEN,1,16.17
107971,2016,16:09:00,BURGLARY,1,16.19
107972,2016,16:09:00,BURGLARY FROM VEHICLE,1,16.19
107979,2016,16:00:00,BATTERY - SIMPLE ASSAULT,72,16.2
107985,2016,16:00:00,BURGLARY,13,16.2
107986,2016,16:00:00,BURGLARY FROM VEHICLE,11,16.2
108014,2016,16:00:00,THEFT OF IDENTITY,23,16.2
108025,2016,16:00:00,VEHICLE - STOLEN,17,16.2
108034,2016,16:02:00,BATTERY - SIMPLE ASSAULT,1,16.22
108040,2016,16:02:00,THEFT OF IDENTITY,1,16.22
108045,2016,16:03:00,BURGLARY,1,16.23
108053,2016,16:04:00,THEFT OF IDENTITY,1,16.24
108058,2016,16:05:00,BATTERY - SIMPLE ASSAULT,23,16.25
108064,2016,16:05:00,BURGLARY,3,16.25
108065,2016,16:05:00,BURGLARY FROM VEHICLE,5,16.25
108082,2016,16:05:00,THEFT OF IDENTITY,6,16.25
108091,2016,16:05:00,VEHICLE - STOLEN,2,16.25
108099,2016,16:06:00,THEFT OF IDENTITY,2,16.26
108107,2016,16:08:00,BATTERY - SIMPLE ASSAULT,1,16.28
108108,2016,16:08:00,BURGLARY,2,16.28
108121,2016,16:00:00,BATTERY - SIMPLE ASSAULT,209,16.3
108132,2016,16:00:00,BURGLARY,201,16.3
108133,2016,16:00:00,BURGLARY FROM VEHICLE,184,16.3
108182,2016,16:00:00,THEFT OF IDENTITY,78,16.3
108194,2016,16:00:00,VEHICLE - STOLEN,173,16.3
108199,2016,16:01:00,BURGLARY FROM VEHICLE,1,16.31
108201,2016,16:01:00,THEFT OF IDENTITY,1,16.31
108207,2016,16:02:00,THEFT OF IDENTITY,1,16.32
108216,2016,16:03:00,VEHICLE - STOLEN,1,16.33
108219,2016,16:04:00,THEFT OF IDENTITY,1,16.34
108225,2016,16:05:00,BATTERY - SIMPLE ASSAULT,27,16.35
108229,2016,16:05:00,BURGLARY,7,16.35
108230,2016,16:05:00,BURGLARY FROM VEHICLE,5,16.35
108251,2016,16:05:00,THEFT OF IDENTITY,4,16.35
108259,2016,16:05:00,VEHICLE - STOLEN,7,16.35
108266,2016,16:07:00,BURGLARY,1,16.37
108271,2016,16:07:00,VEHICLE - STOLEN,1,16.37
108272,2016,16:08:00,BATTERY - SIMPLE ASSAULT,1,16.38
108279,2016,16:08:00,THEFT OF IDENTITY,1,16.38
108284,2016,16:08:00,VEHICLE - STOLEN,1,16.38
108286,2016,16:09:00,BATTERY - SIMPLE ASSAULT,1,16.39
108288,2016,16:09:00,THEFT OF IDENTITY,1,16.39
108293,2016,16:00:00,BATTERY - SIMPLE ASSAULT,81,16.4
108301,2016,16:00:00,BURGLARY,8,16.4
108302,2016,16:00:00,BURGLARY FROM VEHICLE,5,16.4
108332,2016,16:00:00,THEFT OF IDENTITY,10,16.4
108342,2016,16:00:00,VEHICLE - STOLEN,14,16.4
108348,2016,16:01:00,THEFT OF IDENTITY,2,16.41
108350,2016,16:01:00,VEHICLE - STOLEN,1,16.41
108351,2016,16:02:00,BATTERY - SIMPLE ASSAULT,1,16.42
108364,2016,16:03:00,THEFT OF IDENTITY,1,16.43
108368,2016,16:04:00,BURGLARY,1,16.44
108376,2016,16:05:00,BATTERY - SIMPLE ASSAULT,106,16.45
108383,2016,16:05:00,BURGLARY,26,16.45
108384,2016,16:05:00,BURGLARY FROM VEHICLE,23,16.45
108417,2016,16:05:00,THEFT OF IDENTITY,13,16.45
108427,2016,16:05:00,VEHICLE - STOLEN,29,16.45
108435,2016,16:06:00,VEHICLE - STOLEN,1,16.46
108438,2016,16:07:00,BURGLARY FROM VEHICLE,1,16.47
108444,2016,16:08:00,BURGLARY,2,16.48
108447,2016,16:08:00,THEFT OF IDENTITY,1,16.48
108460,2016,16:00:00,BATTERY - SIMPLE ASSAULT,62,16.5
108465,2016,16:00:00,BURGLARY,17,16.5
108466,2016,16:00:00,BURGLARY FROM VEHICLE,13,16.5
108495,2016,16:00:00,THEFT OF IDENTITY,5,16.5
108504,2016,16:00:00,VEHICLE - STOLEN,8,16.5
108516,2016,16:02:00,BURGLARY FROM VEHICLE,1,16.52
108520,2016,16:02:00,THEFT OF IDENTITY,2,16.52
108528,2016,16:03:00,VEHICLE - STOLEN,1,16.53
108535,2016,16:04:00,THEFT OF IDENTITY,2,16.54
108540,2016,16:05:00,BATTERY - SIMPLE ASSAULT,26,16.55
108546,2016,16:05:00,BURGLARY,4,16.55
108547,2016,16:05:00,BURGLARY FROM VEHICLE,3,16.55
108567,2016,16:05:00,THEFT OF IDENTITY,5,16.55
108574,2016,16:05:00,VEHICLE - STOLEN,2,16.55
108578,2016,16:06:00,BURGLARY,1,16.56
108586,2016,16:07:00,THEFT OF IDENTITY,1,16.57
108592,2016,16:08:00,BATTERY - SIMPLE ASSAULT,2,16.58
108593,2016,16:08:00,BURGLARY,1,16.58
108604,2016,17:00:00,BATTERY - SIMPLE ASSAULT,325,17.0
108613,2016,17:00:00,BURGLARY,528,17.0
108614,2016,17:00:00,BURGLARY FROM VEHICLE,650,17.0
108675,2016,17:00:00,THEFT OF IDENTITY,230,17.0
108687,2016,17:00:00,VEHICLE - STOLEN,709,17.0
108691,2016,17:01:00,BATTERY - SIMPLE ASSAULT,1,17.01
108696,2016,17:02:00,BATTERY - SIMPLE ASSAULT,1,17.02
108700,2016,17:03:00,BATTERY - SIMPLE ASSAULT,1,17.03
108715,2016,17:05:00,BATTERY - SIMPLE ASSAULT,24,17.05
108721,2016,17:05:00,BURGLARY,3,17.05
108722,2016,17:05:00,BURGLARY FROM VEHICLE,5,17.05
108738,2016,17:05:00,THEFT OF IDENTITY,1,17.05
108746,2016,17:05:00,VEHICLE - STOLEN,5,17.05
108753,2016,17:07:00,BATTERY - SIMPLE ASSAULT,4,17.07
108760,2016,17:08:00,BATTERY - SIMPLE ASSAULT,1,17.08
108765,2016,17:09:00,BATTERY - SIMPLE ASSAULT,1,17.09
108767,2016,17:09:00,BURGLARY FROM VEHICLE,1,17.09
108772,2016,17:09:00,THEFT OF IDENTITY,1,17.09
108777,2016,17:00:00,BATTERY - SIMPLE ASSAULT,52,17.1
108784,2016,17:00:00,BURGLARY,23,17.1
108785,2016,17:00:00,BURGLARY FROM VEHICLE,7,17.1
108813,2016,17:00:00,THEFT OF IDENTITY,6,17.1
108821,2016,17:00:00,VEHICLE - STOLEN,11,17.1
108830,2016,17:01:00,VEHICLE - STOLEN,1,17.11
108831,2016,17:02:00,BATTERY - SIMPLE ASSAULT,1,17.12
108833,2016,17:02:00,BURGLARY FROM VEHICLE,1,17.12
108838,2016,17:03:00,BATTERY - SIMPLE ASSAULT,1,17.13
108842,2016,17:03:00,THEFT OF IDENTITY,1,17.13
108844,2016,17:04:00,BURGLARY FROM VEHICLE,1,17.14
108853,2016,17:05:00,BATTERY - SIMPLE ASSAULT,74,17.15
108860,2016,17:05:00,BURGLARY,38,17.15
108861,2016,17:05:00,BURGLARY FROM VEHICLE,24,17.15
108892,2016,17:05:00,THEFT OF IDENTITY,22,17.15
108901,2016,17:05:00,VEHICLE - STOLEN,16,17.15
108905,2016,17:06:00,BURGLARY FROM VEHICLE,2,17.16
108921,2016,17:08:00,THEFT OF IDENTITY,1,17.18
108926,2016,17:09:00,BATTERY - SIMPLE ASSAULT,1,17.19
108929,2016,17:09:00,THEFT OF IDENTITY,1,17.19
108934,2016,17:00:00,BATTERY - SIMPLE ASSAULT,73,17.2
108943,2016,17:00:00,BURGLARY,16,17.2
108944,2016,17:00:00,BURGLARY FROM VEHICLE,26,17.2
108969,2016,17:00:00,THEFT OF IDENTITY,10,17.2
108978,2016,17:00:00,VEHICLE - STOLEN,14,17.2
108986,2016,17:01:00,VEHICLE - STOLEN,1,17.21
108988,2016,17:02:00,BATTERY - SIMPLE ASSAULT,2,17.22
108989,2016,17:02:00,BURGLARY,2,17.22
109008,2016,17:04:00,THEFT OF IDENTITY,1,17.24
109012,2016,17:05:00,BATTERY - SIMPLE ASSAULT,23,17.25
109017,2016,17:05:00,BURGLARY,5,17.25
109018,2016,17:05:00,BURGLARY FROM VEHICLE,7,17.25
109041,2016,17:05:00,THEFT OF IDENTITY,4,17.25
109049,2016,17:05:00,VEHICLE - STOLEN,5,17.25
109058,2016,17:07:00,BATTERY - SIMPLE ASSAULT,1,17.27
109059,2016,17:07:00,BURGLARY,1,17.27
109061,2016,17:07:00,THEFT OF IDENTITY,1,17.27
109065,2016,17:08:00,BURGLARY FROM VEHICLE,1,17.28
109070,2016,17:08:00,THEFT OF IDENTITY,1,17.28
109072,2016,17:08:00,VEHICLE - STOLEN,1,17.28
109074,2016,17:09:00,BATTERY - SIMPLE ASSAULT,1,17.29
109075,2016,17:09:00,BURGLARY FROM VEHICLE,1,17.29
109082,2016,17:00:00,BATTERY - SIMPLE ASSAULT,204,17.3
109090,2016,17:00:00,BURGLARY,173,17.3
109091,2016,17:00:00,BURGLARY FROM VEHICLE,263,17.3
109137,2016,17:00:00,THEFT OF IDENTITY,54,17.3
109149,2016,17:00:00,VEHICLE - STOLEN,229,17.3
109169,2016,17:04:00,BATTERY - SIMPLE ASSAULT,1,17.34
109170,2016,17:04:00,BURGLARY,1,17.34
109174,2016,17:04:00,THEFT OF IDENTITY,2,17.34
109179,2016,17:05:00,BATTERY - SIMPLE ASSAULT,18,17.35
109186,2016,17:05:00,BURGLARY,3,17.35
109187,2016,17:05:00,BURGLARY FROM VEHICLE,3,17.35
109211,2016,17:05:00,THEFT OF IDENTITY,2,17.35
109218,2016,17:05:00,VEHICLE - STOLEN,8,17.35
109223,2016,17:06:00,BATTERY - SIMPLE ASSAULT,3,17.36
109228,2016,17:07:00,BATTERY - SIMPLE ASSAULT,1,17.37
109231,2016,17:08:00,BATTERY - SIMPLE ASSAULT,3,17.38
109232,2016,17:08:00,BURGLARY,1,17.38
109233,2016,17:08:00,BURGLARY FROM VEHICLE,1,17.38
109240,2016,17:09:00,BURGLARY FROM VEHICLE,1,17.39
109250,2016,17:00:00,BATTERY - SIMPLE ASSAULT,50,17.4
109258,2016,17:00:00,BURGLARY,21,17.4
109259,2016,17:00:00,BURGLARY FROM VEHICLE,14,17.4
109281,2016,17:00:00,THEFT OF IDENTITY,14,17.4
109292,2016,17:00:00,VEHICLE - STOLEN,12,17.4
109296,2016,17:01:00,BATTERY - SIMPLE ASSAULT,2,17.41
109301,2016,17:02:00,BURGLARY,1,17.42
109302,2016,17:02:00,BURGLARY FROM VEHICLE,1,17.42
109308,2016,17:02:00,THEFT OF IDENTITY,1,17.42
109311,2016,17:03:00,BATTERY - SIMPLE ASSAULT,1,17.43
109312,2016,17:03:00,BURGLARY,1,17.43
109316,2016,17:03:00,THEFT OF IDENTITY,1,17.43
109319,2016,17:04:00,BURGLARY FROM VEHICLE,1,17.44
109328,2016,17:04:00,VEHICLE - STOLEN,1,17.44
109332,2016,17:05:00,BATTERY - SIMPLE ASSAULT,84,17.45
109339,2016,17:05:00,BURGLARY,33,17.45
109340,2016,17:05:00,BURGLARY FROM VEHICLE,35,17.45
109370,2016,17:05:00,THEFT OF IDENTITY,8,17.45
109380,2016,17:05:00,VEHICLE - STOLEN,35,17.45
109383,2016,17:06:00,BURGLARY FROM VEHICLE,1,17.46
109397,2016,17:07:00,THEFT OF IDENTITY,1,17.47
109403,2016,17:08:00,BURGLARY FROM VEHICLE,1,17.48
109407,2016,17:09:00,BATTERY - SIMPLE ASSAULT,1,17.49
109413,2016,17:09:00,VEHICLE - STOLEN,1,17.49
109416,2016,17:00:00,BATTERY - SIMPLE ASSAULT,50,17.5
109423,2016,17:00:00,BURGLARY,9,17.5
109424,2016,17:00:00,BURGLARY FROM VEHICLE,15,17.5
109446,2016,17:00:00,THEFT OF IDENTITY,16,17.5
109456,2016,17:00:00,VEHICLE - STOLEN,11,17.5
109460,2016,17:01:00,BATTERY - SIMPLE ASSAULT,2,17.51
109465,2016,17:02:00,BATTERY - SIMPLE ASSAULT,1,17.52
109473,2016,17:03:00,BURGLARY,1,17.53
109480,2016,17:04:00,BATTERY - SIMPLE ASSAULT,3,17.54
109491,2016,17:05:00,BATTERY - SIMPLE ASSAULT,27,17.55
109494,2016,17:05:00,BURGLARY,7,17.55
109495,2016,17:05:00,BURGLARY FROM VEHICLE,2,17.55
109513,2016,17:05:00,THEFT OF IDENTITY,3,17.55
109521,2016,17:05:00,VEHICLE - STOLEN,4,17.55
109526,2016,17:06:00,BATTERY - SIMPLE ASSAULT,1,17.56
109531,2016,17:07:00,BATTERY - SIMPLE ASSAULT,1,17.57
